experiment_id,model,in_channels,out_channels,base_features,loss,loss_params,optimizer,learning_rate,weight_decay,scheduler,batch_size,epochs_planned,epochs_actually_ran,best_epoch,seed,val_loss,val_dice,val_iou,val_precision,val_recall,val_f1,val_specificity,val_accuracy,val_pr_auc,threshold,checkpoint,seconds_total,notes
cpu_run_20260909_223053_baseline_bce_dice,unet,14,1,16,baseline_bce_dice,"{""name"": ""bce_dice"", ""bce_weight"": 0.5, ""dice_weight"": 0.5}",adamw,0.001,0.0001,cosine,16,20,20,11,42,0.24251346381343142,0.6554501914394324,0.4874867314444354,0.6203421090228982,0.6947705287657284,0.6554501914394324,0.9925909967087713,0.9874905333227041,0.6861116675868607,0.5,D:\LANDSLIDE\LandslideGuard\checkpoints\detection\cpu_run_20260909_223053\baseline_bce_dice\best_model.pth,4073.299647331238,"baseline (bce_dice, longer)"
cpu_run_20260909_223053_imb_bce,unet,14,1,16,imb_bce,"{""name"": ""bce""}",adamw,0.001,0.0001,cosine,16,5,5,5,42,0.05526664506415931,0.6036090135262945,0.43226361339568886,0.6235867053367867,0.5848716270274201,0.6036090135262944,0.9938484311218185,0.9868443080357143,0.6333550634480819,0.5,D:\LANDSLIDE\LandslideGuard\checkpoints\detection\cpu_run_20260909_223053\imb_bce\best_model.pth,1031.6447846889496,class-imbalance arm (shorter)
cpu_run_20260909_223053_imb_bce_pw,unet,14,1,16,imb_bce_pw,"{""name"": ""bce""}",adamw,0.001,0.0001,cosine,16,5,5,5,42,0.42471893101322405,0.3057882392360529,0.18048997552594498,0.18644560141219582,0.8496327005600407,0.3057882392360529,0.9354014297898657,0.9339325573979592,0.6687897937167159,0.5,D:\LANDSLIDE\LandslideGuard\checkpoints\detection\cpu_run_20260909_223053\imb_bce_pw\best_model.pth,974.1345081329346,class-imbalance arm (shorter)
cpu_run_20260909_223053_imb_dice,unet,14,1,16,imb_dice,"{""name"": ""dice""}",adamw,0.001,0.0001,cosine,16,5,5,3,42,0.627856618287612,0.4791504558967299,0.31505447580565815,0.3645921101572048,0.6986835406211361,0.4791504558967299,0.9787830437719484,0.9739860690369898,0.5617066204195815,0.5,D:\LANDSLIDE\LandslideGuard\checkpoints\detection\cpu_run_20260909_223053\imb_dice\best_model.pth,1047.414766073227,class-imbalance arm (shorter)
cpu_run_20260909_223053_imb_focal_dice,unet,14,1,16,imb_focal_dice,"{""name"": ""focal_dice"", ""gamma"": 2.0, ""alpha"": 0.25, ""focal_weight"": 0.5, ""dice_weight"": 0.5}",adamw,0.001,0.0001,cosine,16,5,5,5,42,0.302646968559343,0.5446804345698346,0.37426861254959987,0.43491286112486,0.7285620772419812,0.5446804345698345,0.9835055831760801,0.9791394292091836,0.5686999778507978,0.5,D:\LANDSLIDE\LandslideGuard\checkpoints\detection\cpu_run_20260909_223053\imb_focal_dice\best_model.pth,983.2221128940582,class-imbalance arm (shorter)
