arm_id,arch,loss,params,seconds,epoch,lr,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_f1,val_specificity,val_accuracy,val_pr_auc,checkpoint
loss_bce_dice,baseline_bn,bce_dice,1944161,160.97691202163696,6,0.00075,0.2011135251514533,0.28388234814819024,0.5598880223955209,0.38878089419605666,0.49075991104976613,0.6516837588188232,0.5598880223955209,0.9882172236324672,0.982453762755102,0.6058203142815884,D:\LANDSLIDE\LandslideGuard\checkpoints_v2\v2_cpu_20260910_092239\loss_bce_dice\best_model.pth
loss_focal_dice,baseline_bn,focal_dice,1944161,160.9328637123108,11,0.0002500000000000001,0.16561766785833515,0.24796409412306183,0.600252504231527,0.4288291324300483,0.573722666454496,0.6293548621717943,0.6002525042315269,0.9918521494372468,0.9856440330038265,0.592696018136338,D:\LANDSLIDE\LandslideGuard\checkpoints_v2\v2_cpu_20260910_092239\loss_focal_dice\best_model.pth
loss_weighted_bce_dice,baseline_bn,weighted_bce_dice,1944161,204.29787302017212,5,0.0008345653031794292,0.3882821700578616,0.9928354983427087,0.4780005972045141,0.31406096239365217,0.3545114526357232,0.733507891483017,0.47800059720451404,0.976728718854039,0.972563327088648,0.5957455320432968,D:\LANDSLIDE\LandslideGuard\checkpoints_v2\v2_cpu_20260910_092239\loss_weighted_bce_dice\best_model.pth
